age,job,marital,education,contact,day_of_week,campaign,previous,poutcome,duration_mins,education_level,job_type,income_level,was_contacted_before,deposited_before,y
30,technician,married,university.degree,cellular,tue,1,0,nonexistent,4,high,blue-collar,mid,False,False,no
37,unemployed,married,university.degree,cellular,tue,1,0,nonexistent,3,high,unemployed,low,False,False,yes
33,admin.,married,university.degree,cellular,fri,1,0,nonexistent,6,high,white-collar,mid,False,False,no
70,retired,married,basic.9y,cellular,tue,1,1,failure,3,low,retired,low,True,False,yes
42,services,married,high.school,telephone,fri,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
31,technician,married,university.degree,cellular,mon,3,0,nonexistent,5,high,blue-collar,mid,False,False,no
32,technician,single,university.degree,cellular,tue,1,0,nonexistent,5,high,blue-collar,mid,False,False,no
47,blue-collar,married,basic.9y,cellular,mon,3,0,nonexistent,1,low,blue-collar,mid,False,False,no
41,admin.,single,university.degree,cellular,mon,2,0,nonexistent,2,high,white-collar,mid,False,False,no
29,admin.,married,university.degree,cellular,wed,2,0,nonexistent,6,high,white-collar,mid,False,False,yes
57,retired,single,professional.course,telephone,tue,1,0,nonexistent,1,mid,retired,low,False,False,no
35,admin.,married,university.degree,cellular,thu,2,1,success,16,high,white-collar,mid,True,True,yes
41,admin.,married,high.school,cellular,mon,2,0,nonexistent,4,mid,white-collar,mid,False,False,no
31,technician,single,university.degree,cellular,thu,4,1,failure,3,high,blue-collar,mid,True,False,yes
39,admin.,single,high.school,cellular,mon,7,0,nonexistent,7,mid,white-collar,mid,False,False,no
43,blue-collar,married,basic.4y,telephone,wed,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
52,management,married,university.degree,cellular,wed,1,1,failure,3,high,white-collar,high,True,False,no
39,self-employed,divorced,university.degree,cellular,mon,1,0,nonexistent,2,high,entrepreneur,mid,False,False,no
25,student,single,high.school,cellular,thu,3,0,nonexistent,10,mid,student,low,False,False,yes
31,admin.,married,professional.course,cellular,wed,1,0,nonexistent,2,mid,white-collar,mid,False,False,no
36,blue-collar,single,high.school,cellular,wed,1,1,success,6,mid,blue-collar,mid,True,True,yes
45,blue-collar,divorced,basic.9y,telephone,wed,2,0,nonexistent,19,low,blue-collar,mid,False,False,no
32,blue-collar,single,basic.6y,telephone,wed,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
42,technician,divorced,professional.course,telephone,fri,3,0,nonexistent,5,mid,blue-collar,mid,False,False,no
55,housemaid,married,university.degree,cellular,wed,1,0,nonexistent,12,high,blue-collar,mid,False,False,no
34,technician,single,university.degree,cellular,mon,3,0,nonexistent,4,high,blue-collar,mid,False,False,yes
37,admin.,married,high.school,telephone,wed,1,0,nonexistent,3,mid,white-collar,mid,False,False,no
31,student,single,university.degree,cellular,fri,3,2,success,10,high,student,low,True,True,yes
48,admin.,single,university.degree,telephone,fri,3,0,nonexistent,0,high,white-collar,mid,False,False,no
42,self-employed,married,university.degree,cellular,wed,3,0,nonexistent,3,high,entrepreneur,mid,False,False,no
39,services,married,high.school,cellular,thu,2,3,success,5,mid,blue-collar,mid,True,True,yes
33,technician,single,university.degree,cellular,thu,1,0,nonexistent,8,high,blue-collar,mid,False,False,yes
47,blue-collar,divorced,basic.9y,telephone,wed,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
30,technician,married,university.degree,cellular,fri,1,0,nonexistent,2,high,blue-collar,mid,False,False,no
20,student,single,basic.4y,cellular,wed,1,1,failure,2,low,student,low,True,False,yes
26,services,single,high.school,telephone,fri,4,0,nonexistent,4,mid,blue-collar,mid,False,False,no
55,admin.,married,university.degree,cellular,wed,6,0,nonexistent,2,high,white-collar,mid,False,False,no
44,admin.,single,university.degree,telephone,thu,2,0,nonexistent,1,high,white-collar,mid,False,False,no
44,admin.,married,basic.6y,cellular,wed,3,0,nonexistent,4,low,white-collar,mid,False,False,no
44,services,divorced,high.school,telephone,wed,9,0,nonexistent,4,mid,blue-collar,mid,False,False,no
35,management,married,high.school,cellular,fri,4,2,failure,5,mid,white-collar,high,True,False,no
46,unemployed,married,basic.9y,cellular,tue,1,0,nonexistent,5,low,unemployed,low,False,False,yes
31,management,married,university.degree,cellular,tue,1,0,nonexistent,3,high,white-collar,high,False,False,no
48,admin.,married,university.degree,cellular,fri,9,0,nonexistent,1,high,white-collar,mid,False,False,no
33,admin.,single,university.degree,cellular,tue,1,1,failure,2,high,white-collar,mid,True,False,no
26,admin.,single,university.degree,cellular,mon,1,4,success,4,high,white-collar,mid,True,True,yes
50,services,married,high.school,telephone,tue,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
47,admin.,married,university.degree,cellular,fri,1,0,nonexistent,2,high,white-collar,mid,False,False,no
36,technician,single,university.degree,cellular,tue,2,0,nonexistent,8,high,blue-collar,mid,False,False,no
52,admin.,single,basic.9y,cellular,wed,3,0,nonexistent,6,low,white-collar,mid,False,False,no
48,entrepreneur,married,university.degree,cellular,fri,2,0,nonexistent,5,high,entrepreneur,high,False,False,yes
49,self-employed,single,basic.9y,telephone,mon,10,0,nonexistent,1,low,entrepreneur,mid,False,False,no
57,admin.,single,university.degree,cellular,wed,4,0,nonexistent,7,high,white-collar,mid,False,False,yes
30,services,single,high.school,cellular,fri,2,0,nonexistent,7,mid,blue-collar,mid,False,False,no
20,student,single,high.school,cellular,fri,1,0,nonexistent,3,mid,student,low,False,False,yes
34,management,married,university.degree,cellular,wed,2,0,nonexistent,3,high,white-collar,high,False,False,no
36,blue-collar,married,basic.6y,telephone,fri,5,0,nonexistent,3,low,blue-collar,mid,False,False,no
43,technician,married,university.degree,telephone,fri,3,0,nonexistent,2,high,blue-collar,mid,False,False,no
33,technician,married,high.school,cellular,mon,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
22,admin.,single,university.degree,cellular,fri,1,0,nonexistent,2,high,white-collar,mid,False,False,yes
46,blue-collar,single,high.school,telephone,fri,2,0,nonexistent,5,mid,blue-collar,mid,False,False,no
32,self-employed,single,university.degree,cellular,wed,1,0,nonexistent,5,high,entrepreneur,mid,False,False,no
35,admin.,divorced,high.school,cellular,mon,3,0,nonexistent,10,mid,white-collar,mid,False,False,no
60,retired,divorced,high.school,cellular,fri,1,0,nonexistent,1,mid,retired,low,False,False,no
42,entrepreneur,single,university.degree,cellular,wed,1,0,nonexistent,2,high,entrepreneur,high,False,False,no
57,retired,married,professional.course,telephone,tue,8,0,nonexistent,3,mid,retired,low,False,False,no
54,management,married,university.degree,cellular,fri,1,0,nonexistent,3,high,white-collar,high,False,False,no
59,retired,married,high.school,cellular,tue,1,1,failure,1,mid,retired,low,True,False,no
50,self-employed,married,university.degree,telephone,wed,1,0,nonexistent,5,high,entrepreneur,mid,False,False,no
55,blue-collar,married,professional.course,telephone,fri,1,0,nonexistent,9,mid,blue-collar,mid,False,False,no
31,blue-collar,single,high.school,telephone,wed,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
54,admin.,married,university.degree,telephone,thu,3,0,nonexistent,3,high,white-collar,mid,False,False,no
34,blue-collar,married,basic.4y,cellular,fri,6,1,failure,0,low,blue-collar,mid,True,False,no
60,admin.,single,high.school,telephone,thu,1,0,nonexistent,10,mid,white-collar,mid,False,False,no
33,blue-collar,married,basic.9y,telephone,wed,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
51,services,married,high.school,cellular,fri,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
46,services,married,high.school,cellular,mon,1,1,failure,2,mid,blue-collar,mid,True,False,no
70,retired,married,basic.4y,telephone,tue,2,0,nonexistent,9,low,retired,low,False,False,no
31,blue-collar,married,basic.9y,telephone,mon,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
46,unemployed,married,basic.9y,cellular,mon,3,0,nonexistent,4,low,unemployed,low,False,False,no
36,blue-collar,married,basic.9y,telephone,fri,6,0,nonexistent,1,low,blue-collar,mid,False,False,no
49,blue-collar,married,high.school,cellular,wed,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
33,entrepreneur,married,university.degree,cellular,wed,1,1,failure,3,high,entrepreneur,high,True,False,no
36,entrepreneur,married,basic.9y,cellular,mon,2,0,nonexistent,4,low,entrepreneur,high,False,False,no
29,technician,married,professional.course,telephone,fri,3,0,nonexistent,15,mid,blue-collar,mid,False,False,yes
49,technician,married,basic.4y,cellular,fri,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
39,self-employed,married,university.degree,cellular,fri,3,0,nonexistent,6,high,entrepreneur,mid,False,False,no
70,housemaid,divorced,basic.4y,cellular,tue,1,3,failure,4,low,blue-collar,mid,True,False,no
40,admin.,married,high.school,telephone,tue,3,0,nonexistent,3,mid,white-collar,mid,False,False,no
29,blue-collar,married,basic.6y,cellular,thu,6,0,nonexistent,0,low,blue-collar,mid,False,False,no
32,technician,married,university.degree,cellular,mon,3,1,failure,2,high,blue-collar,mid,True,False,no
27,admin.,single,university.degree,cellular,wed,2,0,nonexistent,20,high,white-collar,mid,False,False,yes
41,services,married,high.school,telephone,fri,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
37,services,married,high.school,cellular,fri,2,1,failure,1,mid,blue-collar,mid,True,False,no
52,blue-collar,married,basic.9y,cellular,thu,2,0,nonexistent,3,low,blue-collar,mid,False,False,no
38,technician,divorced,professional.course,telephone,fri,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
70,retired,married,basic.4y,cellular,wed,2,0,nonexistent,6,low,retired,low,False,False,no
20,student,single,basic.9y,cellular,fri,4,0,nonexistent,2,low,student,low,False,False,yes
53,services,married,basic.6y,cellular,thu,6,0,nonexistent,0,low,blue-collar,mid,False,False,no
36,services,married,high.school,telephone,thu,3,0,nonexistent,2,mid,blue-collar,mid,False,False,no
43,technician,single,professional.course,telephone,fri,6,0,nonexistent,8,mid,blue-collar,mid,False,False,no
40,admin.,single,high.school,cellular,wed,1,0,nonexistent,11,mid,white-collar,mid,False,False,no
33,technician,married,professional.course,cellular,fri,7,0,nonexistent,15,mid,blue-collar,mid,False,False,yes
35,admin.,single,high.school,cellular,wed,3,0,nonexistent,4,mid,white-collar,mid,False,False,no
56,entrepreneur,married,high.school,telephone,thu,1,0,nonexistent,3,mid,entrepreneur,high,False,False,no
60,entrepreneur,married,university.degree,cellular,thu,2,0,nonexistent,2,high,entrepreneur,high,False,False,no
40,technician,married,professional.course,cellular,wed,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
51,technician,married,university.degree,telephone,tue,2,0,nonexistent,8,high,blue-collar,mid,False,False,no
39,blue-collar,married,basic.9y,cellular,thu,6,0,nonexistent,1,low,blue-collar,mid,False,False,no
38,technician,married,professional.course,cellular,fri,1,0,nonexistent,3,mid,blue-collar,mid,False,False,yes
60,admin.,married,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,mid,False,False,no
35,management,divorced,university.degree,cellular,mon,10,0,nonexistent,0,high,white-collar,high,False,False,no
50,technician,married,professional.course,cellular,thu,2,0,nonexistent,2,mid,blue-collar,mid,False,False,no
45,blue-collar,married,basic.9y,cellular,fri,1,0,nonexistent,5,low,blue-collar,mid,False,False,no
44,blue-collar,married,basic.9y,telephone,tue,3,0,nonexistent,4,low,blue-collar,mid,False,False,no
32,admin.,married,university.degree,telephone,tue,1,0,nonexistent,1,high,white-collar,mid,False,False,no
44,management,married,university.degree,telephone,fri,1,0,nonexistent,10,high,white-collar,high,False,False,no
53,blue-collar,married,basic.4y,cellular,fri,5,0,nonexistent,2,low,blue-collar,mid,False,False,no
26,unemployed,single,basic.9y,telephone,wed,1,0,nonexistent,5,low,unemployed,low,False,False,no
35,admin.,divorced,university.degree,cellular,fri,3,1,failure,0,high,white-collar,mid,True,False,no
58,retired,married,university.degree,telephone,mon,2,0,nonexistent,2,high,retired,low,False,False,no
25,services,single,high.school,telephone,thu,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
37,technician,divorced,professional.course,cellular,thu,1,0,nonexistent,4,mid,blue-collar,mid,False,False,no
52,services,divorced,high.school,cellular,mon,2,1,failure,11,mid,blue-collar,mid,True,False,yes
43,technician,married,high.school,cellular,thu,1,0,nonexistent,10,mid,blue-collar,mid,False,False,no
48,entrepreneur,married,basic.9y,telephone,tue,1,0,nonexistent,3,low,entrepreneur,high,False,False,no
36,blue-collar,married,basic.9y,cellular,mon,3,0,nonexistent,1,low,blue-collar,mid,False,False,no
39,services,married,high.school,telephone,tue,4,0,nonexistent,8,mid,blue-collar,mid,False,False,no
34,admin.,single,high.school,telephone,thu,5,0,nonexistent,3,mid,white-collar,mid,False,False,no
36,blue-collar,married,basic.9y,telephone,wed,2,0,nonexistent,10,low,blue-collar,mid,False,False,no
30,technician,married,high.school,telephone,tue,1,0,nonexistent,8,mid,blue-collar,mid,False,False,no
45,admin.,single,university.degree,cellular,thu,1,0,nonexistent,3,high,white-collar,mid,False,False,yes
35,technician,single,professional.course,cellular,thu,4,0,nonexistent,5,mid,blue-collar,mid,False,False,no
37,services,single,high.school,cellular,thu,6,0,nonexistent,1,mid,blue-collar,mid,False,False,no
53,technician,divorced,high.school,cellular,thu,1,0,nonexistent,9,mid,blue-collar,mid,False,False,yes
50,self-employed,divorced,university.degree,cellular,mon,4,0,nonexistent,7,high,entrepreneur,mid,False,False,no
44,management,divorced,basic.9y,telephone,mon,2,0,nonexistent,1,low,white-collar,high,False,False,no
30,self-employed,married,professional.course,telephone,fri,2,0,nonexistent,2,mid,entrepreneur,mid,False,False,no
24,student,single,high.school,cellular,mon,1,1,failure,3,mid,student,low,True,False,no
43,blue-collar,married,high.school,telephone,mon,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
30,services,married,basic.9y,telephone,tue,2,0,nonexistent,3,low,blue-collar,mid,False,False,no
35,admin.,single,university.degree,cellular,mon,2,0,nonexistent,3,high,white-collar,mid,False,False,no
29,unemployed,married,university.degree,cellular,thu,2,0,nonexistent,5,high,unemployed,low,False,False,no
34,admin.,married,university.degree,telephone,wed,2,0,nonexistent,2,high,white-collar,mid,False,False,no
48,technician,married,high.school,cellular,mon,4,0,nonexistent,4,mid,blue-collar,mid,False,False,no
42,blue-collar,divorced,basic.4y,telephone,fri,4,0,nonexistent,3,low,blue-collar,mid,False,False,no
33,technician,married,university.degree,cellular,thu,4,2,failure,2,high,blue-collar,mid,True,False,no
47,blue-collar,married,basic.9y,telephone,mon,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
36,admin.,single,professional.course,telephone,wed,4,0,nonexistent,14,mid,white-collar,mid,False,False,yes
33,management,single,university.degree,telephone,fri,1,0,nonexistent,4,high,white-collar,high,False,False,no
25,services,single,high.school,cellular,mon,3,0,nonexistent,3,mid,blue-collar,mid,False,False,no
48,services,married,basic.9y,cellular,wed,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
40,technician,single,professional.course,cellular,wed,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
54,blue-collar,single,basic.4y,telephone,thu,3,0,nonexistent,4,low,blue-collar,mid,False,False,no
42,technician,married,high.school,cellular,wed,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
40,unemployed,married,basic.9y,telephone,fri,3,0,nonexistent,5,low,unemployed,low,False,False,no
35,unemployed,married,professional.course,telephone,mon,1,0,nonexistent,1,mid,unemployed,low,False,False,no
41,technician,married,professional.course,telephone,mon,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
47,technician,married,professional.course,telephone,fri,2,0,nonexistent,5,mid,blue-collar,mid,False,False,no
27,admin.,married,professional.course,cellular,thu,1,0,nonexistent,6,mid,white-collar,mid,False,False,no
